index,account_id,district_id,frequency,parseddate,year,month,day
1274,A00001388,29,Monthly Issuance,2014-05-02,2014,5,2
1275,A00004245,52,Monthly Issuance,2014-05-02,2014,5,2
1276,A00003838,3,Monthly Issuance,2014-05-02,2014,5,2
1277,A00000543,64,Monthly Issuance,2014-05-03,2014,5,3
1278,A00003653,31,Monthly Issuance,2014-05-03,2014,5,3
1279,A00000524,61,Monthly Issuance,2014-05-03,2014,5,3
1280,A00000082,26,Monthly Issuance,2014-05-03,2014,5,3
1281,A00003912,2,Monthly Issuance,2014-05-04,2014,5,4
1282,A00001949,41,Monthly Issuance,2014-05-04,2014,5,4
1283,A00001865,1,Monthly Issuance,2014-05-04,2014,5,4
1284,A00000451,11,Monthly Issuance,2014-05-05,2014,5,5
1285,A00000050,1,Monthly Issuance,2014-05-06,2014,5,6
1286,A00001184,14,Monthly Issuance,2014-05-06,2014,5,6
1287,A00000363,1,Monthly Issuance,2014-05-06,2014,5,6
1288,A00002454,8,Monthly Issuance,2014-05-07,2014,5,7
1289,A00002847,75,Monthly Issuance,2014-05-08,2014,5,8
1290,A00002740,14,Monthly Issuance,2014-05-08,2014,5,8
1291,A00001871,48,Monthly Issuance,2014-05-10,2014,5,10
1292,A00008405,20,Monthly Issuance,2014-05-10,2014,5,10
1293,A00000266,47,Monthly Issuance,2014-05-11,2014,5,11
1294,A00001879,10,Monthly Issuance,2014-05-13,2014,5,13
1295,A00002259,64,Monthly Issuance,2014-05-14,2014,5,14
1296,A00000609,63,Monthly Issuance,2014-05-15,2014,5,15
1297,A00009750,74,Monthly Issuance,2014-05-16,2014,5,16
1298,A00002375,29,Monthly Issuance,2014-05-16,2014,5,16
1299,A00000216,38,Monthly Issuance,2014-05-16,2014,5,16
1300,A00000056,50,Monthly Issuance,2014-05-16,2014,5,16
1301,A00007824,60,Monthly Issuance,2014-05-17,2014,5,17
1302,A00000649,69,Weekly Issuance,2014-05-17,2014,5,17
1303,A00002996,54,Monthly Issuance,2014-05-17,2014,5,17
1304,A00001509,51,Monthly Issuance,2014-05-19,2014,5,19
1305,A00002170,1,Issuance After Transaction,2014-05-19,2014,5,19
1306,A00002001,75,Monthly Issuance,2014-05-19,2014,5,19
1307,A00002903,38,Monthly Issuance,2014-05-19,2014,5,19
1308,A00003717,56,Monthly Issuance,2014-05-20,2014,5,20
1309,A00004195,67,Monthly Issuance,2014-05-21,2014,5,21
1310,A00002496,51,Monthly Issuance,2014-05-21,2014,5,21
1311,A00009583,31,Weekly Issuance,2014-05-22,2014,5,22
1312,A00003636,21,Monthly Issuance,2014-05-22,2014,5,22
1313,A00001826,5,Monthly Issuance,2014-05-22,2014,5,22
1314,A00002227,31,Weekly Issuance,2014-05-22,2014,5,22
1315,A00002749,1,Monthly Issuance,2014-05-23,2014,5,23
1316,A00000535,35,Monthly Issuance,2014-05-24,2014,5,24
1317,A00004066,72,Monthly Issuance,2014-05-24,2014,5,24
1318,A00002662,71,Monthly Issuance,2014-05-24,2014,5,24
1319,A00001053,57,Monthly Issuance,2014-05-25,2014,5,25
1320,A00011333,8,Monthly Issuance,2014-05-26,2014,5,26
1321,A00001838,68,Monthly Issuance,2014-05-26,2014,5,26
1322,A00003037,44,Monthly Issuance,2014-05-26,2014,5,26
1323,A00003372,23,Monthly Issuance,2014-05-26,2014,5,26
1324,A00000985,32,Monthly Issuance,2014-05-29,2014,5,29
1325,A00006924,74,Monthly Issuance,2014-06-01,2014,6,1
1326,A00003484,22,Monthly Issuance,2014-06-01,2014,6,1
1327,A00000700,20,Monthly Issuance,2014-06-01,2014,6,1
1328,A00003289,1,Monthly Issuance,2014-06-02,2014,6,2
1329,A00002638,5,Monthly Issuance,2014-06-02,2014,6,2
1330,A00008316,70,Monthly Issuance,2014-06-04,2014,6,4
1331,A00001634,77,Monthly Issuance,2014-06-04,2014,6,4
1332,A00004825,15,Monthly Issuance,2014-06-04,2014,6,4
1333,A00003650,8,Monthly Issuance,2014-06-05,2014,6,5
1334,A00010942,44,Weekly Issuance,2014-06-05,2014,6,5
1335,A00002922,16,Monthly Issuance,2014-06-06,2014,6,6
1336,A00000693,2,Monthly Issuance,2014-06-06,2014,6,6
1337,A00002260,1,Monthly Issuance,2014-06-07,2014,6,7
1338,A00000538,70,Monthly Issuance,2014-06-07,2014,6,7
1339,A00000548,16,Monthly Issuance,2014-06-07,2014,6,7
1340,A00000941,8,Monthly Issuance,2014-06-08,2014,6,8
1341,A00002155,58,Monthly Issuance,2014-06-08,2014,6,8
1342,A00004519,8,Monthly Issuance,2014-06-08,2014,6,8
1343,A00003539,42,Monthly Issuance,2014-06-08,2014,6,8
1344,A00006511,72,Monthly Issuance,2014-06-10,2014,6,10
1345,A00002569,2,Monthly Issuance,2014-06-10,2014,6,10
1346,A00000043,36,Monthly Issuance,2014-06-12,2014,6,12
1347,A00001047,46,Monthly Issuance,2014-06-13,2014,6,13
1348,A00003479,22,Monthly Issuance,2014-06-14,2014,6,14
1349,A00002868,1,Monthly Issuance,2014-06-15,2014,6,15
1350,A00004328,72,Monthly Issuance,2014-06-17,2014,6,17
1351,A00005628,61,Monthly Issuance,2014-06-17,2014,6,17
1352,A00003160,22,Monthly Issuance,2014-06-19,2014,6,19
1353,A00001856,26,Monthly Issuance,2014-06-19,2014,6,19
1354,A00000154,46,Monthly Issuance,2014-06-21,2014,6,21
1355,A00003030,65,Monthly Issuance,2014-06-22,2014,6,22
1356,A00001938,1,Monthly Issuance,2014-06-25,2014,6,25
1357,A00001870,10,Monthly Issuance,2014-06-25,2014,6,25
1358,A00003275,74,Monthly Issuance,2014-06-29,2014,6,29
1359,A00008492,2,Monthly Issuance,2014-06-29,2014,6,29
1360,A00010093,1,Weekly Issuance,2014-07-01,2014,7,1
1361,A00003805,9,Monthly Issuance,2014-07-02,2014,7,2
1362,A00000200,17,Monthly Issuance,2014-07-03,2014,7,3
1363,A00002471,6,Monthly Issuance,2014-07-03,2014,7,3
1364,A00000352,39,Monthly Issuance,2014-07-04,2014,7,4
1365,A00001291,1,Monthly Issuance,2014-07-04,2014,7,4
1366,A00000161,28,Monthly Issuance,2014-07-04,2014,7,4
1367,A00000711,70,Monthly Issuance,2014-07-06,2014,7,6
1368,A00000964,26,Monthly Issuance,2014-07-08,2014,7,8
1369,A00001012,65,Monthly Issuance,2014-07-09,2014,7,9
1370,A00004276,43,Monthly Issuance,2014-07-09,2014,7,9
1371,A00000901,60,Monthly Issuance,2014-07-10,2014,7,10
1372,A00007765,52,Weekly Issuance,2014-07-10,2014,7,10
1373,A00000090,1,Monthly Issuance,2014-07-13,2014,7,13
1374,A00005574,13,Weekly Issuance,2014-07-14,2014,7,14
1375,A00000741,54,Monthly Issuance,2014-07-14,2014,7,14
1376,A00002819,35,Monthly Issuance,2014-07-16,2014,7,16
1377,A00000478,58,Monthly Issuance,2014-07-16,2014,7,16
1378,A00002615,68,Monthly Issuance,2014-07-17,2014,7,17
1379,A00003503,1,Monthly Issuance,2014-07-17,2014,7,17
1380,A00003921,18,Monthly Issuance,2014-07-17,2014,7,17
1381,A00000662,21,Monthly Issuance,2014-07-18,2014,7,18
1382,A00002654,56,Monthly Issuance,2014-07-21,2014,7,21
1383,A00009627,65,Issuance After Transaction,2014-07-22,2014,7,22
1384,A00002470,16,Monthly Issuance,2014-07-23,2014,7,23
1385,A00000427,8,Monthly Issuance,2014-07-24,2014,7,24
1386,A00000709,19,Monthly Issuance,2014-07-25,2014,7,25
1387,A00000629,31,Monthly Issuance,2014-07-25,2014,7,25
1388,A00002606,1,Monthly Issuance,2014-07-27,2014,7,27
1389,A00006738,62,Monthly Issuance,2014-07-28,2014,7,28
1390,A00002912,74,Monthly Issuance,2014-07-30,2014,7,30
1391,A00004995,20,Weekly Issuance,2014-08-01,2014,8,1
1392,A00001022,33,Weekly Issuance,2014-08-01,2014,8,1
1393,A00001797,24,Monthly Issuance,2014-08-01,2014,8,1
1394,A00003497,76,Monthly Issuance,2014-08-02,2014,8,2
1395,A00001848,1,Monthly Issuance,2014-08-04,2014,8,4
1396,A00000582,12,Monthly Issuance,2014-08-05,2014,8,5
1397,A00003167,18,Monthly Issuance,2014-08-08,2014,8,8
1398,A00001579,57,Monthly Issuance,2014-08-09,2014,8,9
1399,A00000610,74,Monthly Issuance,2014-08-11,2014,8,11
1400,A00003536,24,Monthly Issuance,2014-08-11,2014,8,11
1401,A00001017,14,Monthly Issuance,2014-08-11,2014,8,11
1402,A00003017,75,Monthly Issuance,2014-08-12,2014,8,12
1403,A00003112,38,Monthly Issuance,2014-08-12,2014,8,12
1404,A00001360,71,Monthly Issuance,2014-08-14,2014,8,14
1405,A00002747,1,Monthly Issuance,2014-08-14,2014,8,14
1406,A00009192,1,Monthly Issuance,2014-08-16,2014,8,16
1407,A00001398,62,Monthly Issuance,2014-08-18,2014,8,18
1408,A00001246,58,Monthly Issuance,2014-08-18,2014,8,18
1409,A00001592,38,Monthly Issuance,2014-08-18,2014,8,18
1410,A00003728,10,Monthly Issuance,2014-08-18,2014,8,18
1411,A00004131,5,Monthly Issuance,2014-08-19,2014,8,19
1412,A00000377,70,Monthly Issuance,2014-08-19,2014,8,19
1413,A00001911,68,Monthly Issuance,2014-08-21,2014,8,21
1414,A00000635,21,Monthly Issuance,2014-08-21,2014,8,21
1415,A00003625,3,Monthly Issuance,2014-08-22,2014,8,22
1416,A00003425,70,Monthly Issuance,2014-08-24,2014,8,24
1417,A00001327,65,Monthly Issuance,2014-08-24,2014,8,24
1418,A00008776,64,Monthly Issuance,2014-08-24,2014,8,24
1419,A00002798,70,Monthly Issuance,2014-08-24,2014,8,24
1420,A00002401,16,Monthly Issuance,2014-08-26,2014,8,26
1421,A00003612,70,Monthly Issuance,2014-08-27,2014,8,27
1422,A00004580,9,Monthly Issuance,2014-08-27,2014,8,27
1423,A00003226,65,Monthly Issuance,2014-08-28,2014,8,28
1424,A00007523,63,Monthly Issuance,2014-08-29,2014,8,29
1425,A00003533,74,Monthly Issuance,2014-08-29,2014,8,29
1426,A00000422,53,Weekly Issuance,2014-08-29,2014,8,29
1427,A00003608,72,Weekly Issuance,2014-08-30,2014,8,30
1428,A00001105,55,Monthly Issuance,2014-09-01,2014,9,1
1429,A00002596,1,Monthly Issuance,2014-09-02,2014,9,2
1430,A00009006,40,Weekly Issuance,2014-09-02,2014,9,2
1431,A00003579,53,Monthly Issuance,2014-09-02,2014,9,2
1432,A00000710,25,Monthly Issuance,2014-09-02,2014,9,2
1433,A00007546,43,Monthly Issuance,2014-09-03,2014,9,3
1434,A00001766,28,Monthly Issuance,2014-09-03,2014,9,3
1435,A00001292,3,Monthly Issuance,2014-09-03,2014,9,3
1436,A00003797,64,Monthly Issuance,2014-09-03,2014,9,3
1437,A00003478,30,Monthly Issuance,2014-09-04,2014,9,4
1438,A00008899,1,Weekly Issuance,2014-09-05,2014,9,5
1439,A00001975,19,Monthly Issuance,2014-09-07,2014,9,7
1440,A00003049,61,Monthly Issuance,2014-09-08,2014,9,8
1441,A00003730,17,Monthly Issuance,2014-09-08,2014,9,8
1442,A00001714,72,Monthly Issuance,2014-09-08,2014,9,8
1443,A00000518,74,Monthly Issuance,2014-09-09,2014,9,9
1444,A00006321,1,Monthly Issuance,2014-09-10,2014,9,10
1445,A00003926,72,Monthly Issuance,2014-09-11,2014,9,11
1446,A00001878,52,Weekly Issuance,2014-09-13,2014,9,13
1447,A00003712,3,Monthly Issuance,2014-09-13,2014,9,13
1448,A00002030,51,Monthly Issuance,2014-09-13,2014,9,13
1449,A00003869,72,Monthly Issuance,2014-09-13,2014,9,13
1450,A00001908,20,Monthly Issuance,2014-09-13,2014,9,13
1451,A00003142,2,Monthly Issuance,2014-09-14,2014,9,14
1452,A00001301,18,Monthly Issuance,2014-09-15,2014,9,15
1453,A00003288,54,Monthly Issuance,2014-09-15,2014,9,15
1454,A00000318,36,Monthly Issuance,2014-09-16,2014,9,16
1455,A00003336,51,Monthly Issuance,2014-09-19,2014,9,19
1456,A00001653,1,Monthly Issuance,2014-09-19,2014,9,19
1457,A00000577,29,Monthly Issuance,2014-09-20,2014,9,20
1458,A00002960,19,Monthly Issuance,2014-09-20,2014,9,20
1459,A00002267,54,Weekly Issuance,2014-09-20,2014,9,20
1460,A00001989,48,Monthly Issuance,2014-09-21,2014,9,21
1461,A00001352,1,Monthly Issuance,2014-09-23,2014,9,23
1462,A00000851,15,Monthly Issuance,2014-09-23,2014,9,23
1463,A00000716,47,Monthly Issuance,2014-09-25,2014,9,25
1464,A00003555,32,Monthly Issuance,2014-09-26,2014,9,26
1465,A00000006,51,Monthly Issuance,2014-09-27,2014,9,27
1466,A00001828,1,Monthly Issuance,2014-09-28,2014,9,28
1467,A00001333,21,Monthly Issuance,2014-09-29,2014,9,29
1468,A00011359,61,Monthly Issuance,2014-10-01,2014,10,1
1469,A00003457,54,Monthly Issuance,2014-10-01,2014,10,1
1470,A00002627,76,Monthly Issuance,2014-10-02,2014,10,2
1471,A00002025,19,Monthly Issuance,2014-10-02,2014,10,2
1472,A00003975,20,Monthly Issuance,2014-10-02,2014,10,2
1473,A00002905,74,Monthly Issuance,2014-10-03,2014,10,3
1474,A00003827,1,Monthly Issuance,2014-10-04,2014,10,4
1475,A00000939,55,Monthly Issuance,2014-10-04,2014,10,4
1476,A00001421,71,Monthly Issuance,2014-10-05,2014,10,5
1477,A00001934,46,Monthly Issuance,2014-10-05,2014,10,5
1478,A00003878,23,Monthly Issuance,2014-10-07,2014,10,7
1479,A00002363,47,Monthly Issuance,2014-10-07,2014,10,7
1480,A00001559,14,Monthly Issuance,2014-10-08,2014,10,8
1481,A00002195,73,Monthly Issuance,2014-10-08,2014,10,8
1482,A00001205,73,Monthly Issuance,2014-10-08,2014,10,8
1483,A00002059,37,Monthly Issuance,2014-10-08,2014,10,8
1484,A00002333,45,Monthly Issuance,2014-10-08,2014,10,8
1485,A00003074,74,Weekly Issuance,2014-10-08,2014,10,8
1486,A00002840,15,Monthly Issuance,2014-10-09,2014,10,9
1487,A00002430,3,Monthly Issuance,2014-10-09,2014,10,9
1488,A00002463,56,Monthly Issuance,2014-10-11,2014,10,11
1489,A00003860,4,Monthly Issuance,2014-10-11,2014,10,11
1490,A00002788,54,Monthly Issuance,2014-10-12,2014,10,12
1491,A00008127,37,Monthly Issuance,2014-10-13,2014,10,13
1492,A00000596,31,Monthly Issuance,2014-10-13,2014,10,13
1493,A00003622,53,Monthly Issuance,2014-10-15,2014,10,15
1494,A00001312,23,Monthly Issuance,2014-10-15,2014,10,15
1495,A00002742,23,Monthly Issuance,2014-10-15,2014,10,15
1496,A00000654,63,Monthly Issuance,2014-10-16,2014,10,16
1497,A00004283,39,Monthly Issuance,2014-10-16,2014,10,16
1498,A00002924,56,Monthly Issuance,2014-10-16,2014,10,16
1499,A00003756,39,Weekly Issuance,2014-10-17,2014,10,17
1500,A00002790,1,Monthly Issuance,2014-10-18,2014,10,18
1501,A00000067,16,Monthly Issuance,2014-10-19,2014,10,19
1502,A00002949,1,Monthly Issuance,2014-10-21,2014,10,21
1503,A00003849,75,Monthly Issuance,2014-10-21,2014,10,21
1504,A00005422,66,Monthly Issuance,2014-10-22,2014,10,22
1505,A00000988,10,Monthly Issuance,2014-10-22,2014,10,22
1506,A00003058,44,Monthly Issuance,2014-10-23,2014,10,23
1507,A00001958,40,Monthly Issuance,2014-10-24,2014,10,24
1508,A00001441,50,Monthly Issuance,2014-10-25,2014,10,25
1509,A00001109,66,Monthly Issuance,2014-10-27,2014,10,27
1510,A00002536,41,Monthly Issuance,2014-10-28,2014,10,28
1511,A00001295,15,Monthly Issuance,2014-10-28,2014,10,28
1512,A00003419,1,Monthly Issuance,2014-10-29,2014,10,29
1513,A00001993,68,Monthly Issuance,2014-10-30,2014,10,30
1514,A00001076,1,Monthly Issuance,2014-10-30,2014,10,30
1515,A00000960,4,Issuance After Transaction,2014-11-02,2014,11,2
1516,A00000201,63,Monthly Issuance,2014-11-02,2014,11,2
1517,A00001168,29,Monthly Issuance,2014-11-03,2014,11,3
1518,A00002365,42,Monthly Issuance,2014-11-04,2014,11,4
1519,A00000973,54,Monthly Issuance,2014-11-05,2014,11,5
1520,A00003663,67,Monthly Issuance,2014-11-06,2014,11,6
1521,A00003576,58,Monthly Issuance,2014-11-07,2014,11,7
1522,A00004082,49,Monthly Issuance,2014-11-08,2014,11,8
1523,A00002541,57,Monthly Issuance,2014-11-08,2014,11,8
1524,A00004476,24,Monthly Issuance,2014-11-10,2014,11,10
1525,A00002572,64,Issuance After Transaction,2014-11-13,2014,11,13
1526,A00002377,77,Monthly Issuance,2014-11-13,2014,11,13
1527,A00001554,47,Monthly Issuance,2014-11-15,2014,11,15
1528,A00005632,5,Weekly Issuance,2014-11-15,2014,11,15
1529,A00000940,37,Monthly Issuance,2014-11-15,2014,11,15
1530,A00001583,69,Issuance After Transaction,2014-11-17,2014,11,17
1531,A00002218,19,Monthly Issuance,2014-11-21,2014,11,21
1532,A00001708,22,Monthly Issuance,2014-11-21,2014,11,21
1533,A00000449,19,Monthly Issuance,2014-11-22,2014,11,22
1534,A00002044,6,Monthly Issuance,2014-11-23,2014,11,23
1535,A00011186,12,Monthly Issuance,2014-11-24,2014,11,24
1536,A00000029,7,Monthly Issuance,2014-11-24,2014,11,24
1537,A00003752,1,Monthly Issuance,2014-11-25,2014,11,25
1538,A00002028,7,Weekly Issuance,2014-11-26,2014,11,26
1539,A00001294,71,Monthly Issuance,2014-11-27,2014,11,27
1540,A00000106,63,Monthly Issuance,2014-11-27,2014,11,27
1541,A00002707,61,Monthly Issuance,2014-11-27,2014,11,27
1542,A00002027,19,Monthly Issuance,2014-11-28,2014,11,28
1543,A00003369,8,Monthly Issuance,2014-12-01,2014,12,1
1544,A00009731,54,Issuance After Transaction,2014-12-01,2014,12,1
1545,A00001578,48,Monthly Issuance,2014-12-01,2014,12,1
1546,A00008411,20,Monthly Issuance,2014-12-02,2014,12,2
1547,A00001919,18,Monthly Issuance,2014-12-04,2014,12,4
1548,A00001307,56,Monthly Issuance,2014-12-05,2014,12,5
1549,A00002121,64,Monthly Issuance,2014-12-05,2014,12,5
1550,A00001436,3,Monthly Issuance,2014-12-07,2014,12,7
1551,A00003489,9,Monthly Issuance,2014-12-08,2014,12,8
1552,A00003348,4,Monthly Issuance,2014-12-08,2014,12,8
1553,A00002809,73,Monthly Issuance,2014-12-08,2014,12,8
1554,A00003364,21,Weekly Issuance,2014-12-08,2014,12,8
1555,A00002546,1,Monthly Issuance,2014-12-08,2014,12,8
1556,A00002343,68,Monthly Issuance,2014-12-09,2014,12,9
1557,A00000594,54,Monthly Issuance,2014-12-09,2014,12,9
1558,A00004434,41,Monthly Issuance,2014-12-09,2014,12,9
1559,A00000359,11,Monthly Issuance,2014-12-11,2014,12,11
1560,A00003279,46,Weekly Issuance,2014-12-17,2014,12,17
1561,A00001011,45,Monthly Issuance,2014-12-17,2014,12,17
1562,A00008856,15,Monthly Issuance,2014-12-18,2014,12,18
1563,A00002808,1,Monthly Issuance,2014-12-18,2014,12,18
1564,A00005357,70,Monthly Issuance,2014-12-18,2014,12,18
1565,A00000775,1,Monthly Issuance,2014-12-18,2014,12,18
1566,A00002524,1,Monthly Issuance,2014-12-19,2014,12,19
1567,A00003903,58,Monthly Issuance,2014-12-19,2014,12,19
1568,A00000802,15,Monthly Issuance,2014-12-20,2014,12,20
1569,A00003567,5,Monthly Issuance,2014-12-20,2014,12,20
1570,A00000068,37,Issuance After Transaction,2014-12-20,2014,12,20
1571,A00001417,75,Monthly Issuance,2014-12-20,2014,12,20
1572,A00003643,1,Monthly Issuance,2014-12-22,2014,12,22
1573,A00010728,71,Monthly Issuance,2014-12-23,2014,12,23
1574,A00002384,40,Monthly Issuance,2014-12-23,2014,12,23
1575,A00001835,74,Monthly Issuance,2014-12-24,2014,12,24
1576,A00003621,32,Monthly Issuance,2014-12-25,2014,12,25
1577,A00001394,32,Monthly Issuance,2014-12-27,2014,12,27
1578,A00003006,64,Monthly Issuance,2015-01-01,2015,1,1
1579,A00002322,33,Monthly Issuance,2015-01-02,2015,1,2
1580,A00001331,59,Monthly Issuance,2015-01-03,2015,1,3
1581,A00002355,1,Monthly Issuance,2015-01-03,2015,1,3
1582,A00003482,70,Monthly Issuance,2015-01-03,2015,1,3
1583,A00004503,50,Monthly Issuance,2015-01-03,2015,1,3
1584,A00002077,29,Monthly Issuance,2015-01-04,2015,1,4
1585,A00000685,37,Weekly Issuance,2015-01-04,2015,1,4
1586,A00002163,17,Monthly Issuance,2015-01-05,2015,1,5
1587,A00002239,25,Monthly Issuance,2015-01-05,2015,1,5
1588,A00001706,1,Monthly Issuance,2015-01-05,2015,1,5
1589,A00007795,64,Monthly Issuance,2015-01-05,2015,1,5
1590,A00003128,1,Monthly Issuance,2015-01-06,2015,1,6
1591,A00002978,74,Monthly Issuance,2015-01-06,2015,1,6
1592,A00003141,1,Weekly Issuance,2015-01-06,2015,1,6
1593,A00003250,1,Monthly Issuance,2015-01-06,2015,1,6
1594,A00001955,49,Monthly Issuance,2015-01-07,2015,1,7
1595,A00005650,10,Issuance After Transaction,2015-01-08,2015,1,8
1596,A00003641,7,Monthly Issuance,2015-01-09,2015,1,9
1597,A00002923,43,Monthly Issuance,2015-01-10,2015,1,10
1598,A00008092,54,Monthly Issuance,2015-01-11,2015,1,11
1599,A00002421,18,Monthly Issuance,2015-01-11,2015,1,11
1600,A00001437,50,Monthly Issuance,2015-01-13,2015,1,13
1601,A00000756,65,Monthly Issuance,2015-01-13,2015,1,13
1602,A00003244,56,Monthly Issuance,2015-01-14,2015,1,14
1603,A00010630,41,Monthly Issuance,2015-01-15,2015,1,15
1604,A00003981,23,Monthly Issuance,2015-01-15,2015,1,15
1605,A00003812,72,Monthly Issuance,2015-01-16,2015,1,16
1606,A00004368,1,Monthly Issuance,2015-01-16,2015,1,16
1607,A00002729,40,Monthly Issuance,2015-01-16,2015,1,16
1608,A00002446,3,Monthly Issuance,2015-01-16,2015,1,16
1609,A00000839,16,Monthly Issuance,2015-01-17,2015,1,17
1610,A00001625,1,Monthly Issuance,2015-01-17,2015,1,17
1611,A00002563,48,Monthly Issuance,2015-01-17,2015,1,17
1612,A00001414,58,Monthly Issuance,2015-01-17,2015,1,17
1613,A00007562,72,Weekly Issuance,2015-01-17,2015,1,17
1614,A00002185,67,Monthly Issuance,2015-01-18,2015,1,18
1615,A00001446,57,Monthly Issuance,2015-01-18,2015,1,18
1616,A00000915,72,Monthly Issuance,2015-01-18,2015,1,18
1617,A00003777,70,Monthly Issuance,2015-01-19,2015,1,19
1618,A00002414,1,Monthly Issuance,2015-01-19,2015,1,19
1619,A00009814,64,Weekly Issuance,2015-01-19,2015,1,19
1620,A00002681,28,Monthly Issuance,2015-01-19,2015,1,19
1621,A00000484,1,Monthly Issuance,2015-01-20,2015,1,20
1622,A00000217,77,Monthly Issuance,2015-01-20,2015,1,20
1623,A00009030,72,Monthly Issuance,2015-01-21,2015,1,21
1624,A00002352,70,Monthly Issuance,2015-01-21,2015,1,21
1625,A00001526,52,Monthly Issuance,2015-01-22,2015,1,22
1626,A00003841,8,Monthly Issuance,2015-01-22,2015,1,22
1627,A00000270,27,Monthly Issuance,2015-01-23,2015,1,23
1628,A00001914,27,Monthly Issuance,2015-01-24,2015,1,24
1629,A00002054,1,Monthly Issuance,2015-01-24,2015,1,24
1630,A00002111,42,Weekly Issuance,2015-01-25,2015,1,25
1631,A00001769,39,Monthly Issuance,2015-01-25,2015,1,25
1632,A00002663,64,Monthly Issuance,2015-01-25,2015,1,25
1633,A00004103,38,Monthly Issuance,2015-01-25,2015,1,25
1634,A00005735,52,Monthly Issuance,2015-01-25,2015,1,25
1635,A00003362,73,Monthly Issuance,2015-01-25,2015,1,25
1636,A00002755,20,Monthly Issuance,2015-01-26,2015,1,26
1637,A00003235,8,Monthly Issuance,2015-01-26,2015,1,26
1638,A00000795,25,Monthly Issuance,2015-01-27,2015,1,27
1639,A00001548,47,Monthly Issuance,2015-01-27,2015,1,27
1640,A00000650,3,Monthly Issuance,2015-01-28,2015,1,28
1641,A00011042,72,Monthly Issuance,2015-01-29,2015,1,29
1642,A00003421,31,Monthly Issuance,2015-02-01,2015,2,1
1643,A00001112,48,Monthly Issuance,2015-02-03,2015,2,3
1644,A00003583,40,Monthly Issuance,2015-02-03,2015,2,3
1645,A00004001,54,Monthly Issuance,2015-02-04,2015,2,4
1646,A00000393,46,Monthly Issuance,2015-02-04,2015,2,4
1647,A00002718,29,Monthly Issuance,2015-02-05,2015,2,5
1648,A00001496,57,Monthly Issuance,2015-02-05,2015,2,5
1649,A00002968,15,Monthly Issuance,2015-02-05,2015,2,5
1650,A00001889,59,Monthly Issuance,2015-02-06,2015,2,6
1651,A00000789,39,Monthly Issuance,2015-02-06,2015,2,6
